.2727272727272727,.2727272727272727,.2727272727272727
.14634146341463414,.14634146341463414,.14634146341463414
.16546762589928057,.16546762589928057,.16546762589928057
.23529411764705882,.23529411764705882,.23529411764705882
.20967741935483872,.20967741935483872,.20967741935483872
.3333333333333333,.3333333333333333,.3333333333333333
.5384615384615384,.5384615384615384,.5384615384615384
.3,.3,.3
.4166666666666667,.4166666666666667,.4166666666666667
.5733333333333334,.5733333333333334,.5733333333333334
.631578947368421,.631578947368421,.631578947368421
.8888888888888888,.8888888888888888,.8888888888888888
